movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,release_year
1537,Shall We Dance? (Shall We Dansu?),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1541,Addicted to Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1542,Brassed Off,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1544,"Lost World: Jurassic Park, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997
1552,Con Air,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1556,Speed 2: Cruise Control,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
1562,Batman & Robin,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997
1566,Hercules,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997
1569,My Best Friend's Wedding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1573,Face/Off,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1580,Men in Black (a.k.a. MIB),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
1584,Contact,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1997
1586,G.I. Jane,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1587,Conan the Barbarian,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982
1588,George of the Jungle,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1589,Cop Land,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1590,Event Horizon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1997
1591,Spawn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997
1593,Picture Perfect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1594,In the Company of Men,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1597,Conspiracy Theory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1997
1603,Mimic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1997
1608,Air Force One,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1610,"Hunt for Red October, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990
1611,My Own Private Idaho,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991
1614,In & Out,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1615,"Edge, The",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1616,"Peacemaker, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997
1617,L.A. Confidential,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1997
1619,Seven Years in Tibet,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1997
1620,Kiss the Girls,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1625,"Game, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1627,U Turn,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1997
1633,Ulee's Gold,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1635,"Ice Storm, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1639,Chasing Amy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1641,"Full Monty, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1644,I Know What You Did Last Summer,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1997
1645,"Devil's Advocate, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1648,"House of Yes, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1649,"Fast, Cheap & Out of Control",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
1653,Gattaca,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1997
1658,"Life Less Ordinary, A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
1663,Stripes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1981
1665,Bean,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1672,"Rainmaker, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1673,Boogie Nights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1674,Witness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1985
1676,Starship Troopers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
1678,"Joy Luck Club, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1993
1680,Sliding Doors,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1681,Mortal Kombat: Annihilation,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1682,"Truman Show, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1998
1683,"Wings of the Dove, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1687,"Jackal, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1688,Anastasia,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1997
1689,"Man Who Knew Too Little, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1690,Alien: Resurrection,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1997
1693,Amistad,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1997
1694,"Apostle, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1701,Deconstructing Harry,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1702,Flubber,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1704,Good Will Hunting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1707,Home Alone 3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1711,Midnight in the Garden of Good and Evil,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1997
1713,Mouse Hunt,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1717,Scream 2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1997
1719,"Sweet Hereafter, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1721,Titanic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1722,Tomorrow Never Dies,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1726,"Postman, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1997
1727,"Horse Whisperer, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1729,Jackie Brown,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1730,Kundun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1732,"Big Lebowski, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1734,My Life in Pink (Ma vie en rose),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1735,Great Expectations,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1747,Wag the Dog,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1748,Dark City,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1998
1752,Hard Rain,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1753,Half Baked,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1754,Fallen,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1998
1760,Spice World,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1769,"Replacement Killers, The",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1772,Blues Brothers 2000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
1777,"Wedding Singer, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1779,Sphere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998
1784,As Good as It Gets,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1792,U.S. Marshals,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1797,Everest,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1998
1799,Suicide Kings,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1801,"Man in the Iron Mask, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1805,Wild Things,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1998
1810,Primary Colors,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1821,"Object of My Affection, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1831,Lost in Space,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998
1833,Mercury Rising,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1998
1834,"Spanish Prisoner, The",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1835,City of Angels,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1998
1836,"Last Days of Disco, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1840,He Got Game,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1845,Zero Effect,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1998
1848,"Borrowers, The",0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1862,Species II,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1998
1866,"Big Hit, The",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1873,"Misérables, Les",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1998
1876,Deep Impact,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1998
1882,Godzilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998
1883,Bulworth,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1884,Fear and Loathing in Las Vegas,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1885,"Opposite of Sex, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1888,Hope Floats,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1889,Insomnia,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1892,"Perfect Murder, A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1894,Six Days Seven Nights,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1895,Can't Hardly Wait,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1907,Mulan,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1998
1909,"X-Files: Fight the Future, The",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1998
1911,Dr. Dolittle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1912,Out of Sight,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1998
1913,Picnic at Hanging Rock,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1975
1914,Smoke Signals,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1916,Buffalo '66 (a.k.a. Buffalo 66),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
1917,Armageddon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1998
1918,Lethal Weapon 4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1920,Small Soldiers,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1998
1921,Pi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1998
1923,There's Something About Mary,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
1924,Plan 9 from Outer Space,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1959
1927,All Quiet on the Western Front,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1930
1931,Mutiny on the Bounty,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1935
1939,"Best Years of Our Lives, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1946
1944,From Here to Eternity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1953
1945,On the Waterfront,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1954
1947,West Side Story,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1961
1949,"Man for All Seasons, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966
1950,In the Heat of the Night,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1967
1951,Oliver!,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1968
1952,Midnight Cowboy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1969
1953,"French Connection, The",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1971
1954,Rocky,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1976
1955,Kramer vs. Kramer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979
1956,Ordinary People,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980
1957,Chariots of Fire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981
1958,Terms of Endearment,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
1959,Out of Africa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1985
1960,"Last Emperor, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987
1961,Rain Man,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988
1962,Driving Miss Daisy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
1963,Take the Money and Run,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
1964,Klute,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1971
1965,Repo Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984
1966,Metropolitan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
1967,Labyrinth,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1986
1968,"Breakfast Club, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985
1970,"Nightmare on Elm Street 3: Dream Warriors, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1987
1971,"Nightmare on Elm Street 4: The Dream Master, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1988
1974,Friday the 13th,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1980
1975,Friday the 13th Part 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1981
1982,Halloween,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978
1983,Halloween II,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1981
1991,Child's Play,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1988
1994,Poltergeist,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1982
1995,Poltergeist II: The Other Side,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1986
1997,"Exorcist, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1973
2000,Lethal Weapon,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1987
2001,Lethal Weapon 2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
2002,Lethal Weapon 3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
2003,Gremlins,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1984
2004,Gremlins 2: The New Batch,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990
2005,"Goonies, The",1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985
2006,"Mask of Zorro, The",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
2009,Soylent Green,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1973
2010,Metropolis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1927
2011,Back to the Future Part II,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989
2012,Back to the Future Part III,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1990
2013,"Poseidon Adventure, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1972
2014,Freaky Friday,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1977
2015,"Absent-Minded Professor, The",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1961
2018,Bambi,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1942
2019,Seven Samurai (Shichinin no samurai),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1954
2020,Dangerous Liaisons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1988
2021,Dune,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984
2022,"Last Temptation of Christ, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988
2023,"Godfather: Part III, The",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1990
2025,Lolita,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
2028,Saving Private Ryan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998
2034,"Black Hole, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979
2042,D2: The Mighty Ducks,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
2046,Flight of the Navigator,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986
2048,"Great Mouse Detective, The",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
2052,Hocus Pocus,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1993
2053,"Honey, I Blew Up the Kid",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1992
2054,"Honey, I Shrunk the Kids",0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1989
2058,"Negotiator, The",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1998
2059,"Parent Trap, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
2060,BASEketball,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2064,Roger & Me,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
2065,"Purple Rose of Cairo, The",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1985
2067,Doctor Zhivago,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1965
2068,Fanny and Alexander (Fanny och Alexander),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1982
2070,Tender Mercies,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1983
2072,"'burbs, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
2076,Blue Velvet,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1986
2078,"Jungle Book, The",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1967
2080,Lady and the Tramp,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955
2081,"Little Mermaid, The",0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1989
2082,"Mighty Ducks, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
2083,"Muppet Christmas Carol, The",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1992
2085,101 Dalmatians (One Hundred and One Dalmatians),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
2087,Peter Pan,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1953
2088,Popeye,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980
2089,"Rescuers Down Under, The",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
2090,"Rescuers, The",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1977
2092,"Return of Jafar, The",0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1994
2093,Return to Oz,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985
2094,"Rocketeer, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1991
2096,Sleeping Beauty,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1959
2100,Splash,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1984
2105,Tron,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1982
2106,Swing Kids,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1993
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1998
2108,L.A. Story,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991
2109,"Jerk, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
2110,Dead Men Don't Wear Plaid,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1982
2111,"Man with Two Brains, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
2112,Grand Canyon,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
2114,"Outsiders, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
2115,Indiana Jones and the Temple of Doom,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984
2116,"Lord of the Rings, The",0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1978
2117,1984 (Nineteen Eighty-Four),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1984
2118,"Dead Zone, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983
2120,Needful Things,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1993
2121,Cujo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1983
2122,Children of the Corn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1984
2123,All Dogs Go to Heaven,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1989
2124,"Addams Family, The",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991
2125,Ever After: A Cinderella Story,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
2126,Snake Eyes,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1998
2130,Atlantic City,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1980
2132,Who's Afraid of Virginia Woolf?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966
2133,Adventures in Babysitting,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
2134,Weird Science,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1985
2135,Doctor Dolittle,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1967
2136,"Nutty Professor, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1963
2137,Charlotte's Web,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
2138,Watership Down,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1978
2139,"Secret of NIMH, The",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1982
2140,"Dark Crystal, The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982
2141,"American Tail, An",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
2142,"American Tail: Fievel Goes West, An",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1991
2143,Legend,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985
2144,Sixteen Candles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984
2145,Pretty in Pink,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1986
2146,St. Elmo's Fire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1985
2150,"Gods Must Be Crazy, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
